TIME,BRD_ELFB_AVG,BRD_ELTR_AVG,BRD_FLOWS_AVG,BRD_QSPILL_AVG,BRD_QDISCH_AVG,BRD_MWG1_AVG,BRD_MWG2_AVG,BRD_MWG3_AVG,BRD_MWG4_AVG,BRD_FLOWSS_AVG,BRX_MWG1_AVG,BRX_FLOW_AVG,BRX_ELTRF_AVG,BRX_FLOWSS_AVG
2017-07-22  11:00,1475.50,1379.77,13762.59,0.00,28955.62,31.34,34.98,31.41,0.00,13787.31,112.85,15193.02,1378.88,15186.86
2017-07-22  10:00,1475.46,1379.82,13796.10,0.00,28990.13,31.45,34.96,31.52,0.00,13820.26,112.72,15194.03,1378.93,15187.70
2017-07-22  9:00,1475.43,1379.86,13754.72,0.00,28906.49,31.31,34.86,31.35,0.00,13780.50,112.23,15151.77,1379.00,15145.41
2017-07-22  8:00,1475.40,1379.83,13699.65,0.00,28791.16,31.15,34.77,31.19,0.00,13727.17,111.84,15091.51,1378.96,15085.41
2017-07-22  7:00,1475.45,1379.83,13699.48,0.00,28750.14,31.19,34.79,31.20,0.00,13726.66,111.62,15050.65,1378.95,15044.83
2017-07-22  6:00,1475.55,1379.82,13674.70,0.00,28759.63,31.10,34.80,31.16,0.00,13702.07,112.05,15088.91,1378.94,15083.14
2017-07-22  5:00,1475.65,1379.88,13763.06,0.00,28877.92,31.44,34.93,31.43,0.00,13787.71,112.30,15114.87,1379.02,15109.05
2017-07-22  4:00,1475.76,1379.83,13693.50,0.00,28735.76,31.20,34.95,31.24,0.00,13719.20,111.94,15042.26,1378.98,15036.98
2017-07-22  3:00,1475.85,1379.84,13719.00,0.00,28752.78,31.32,34.99,31.39,0.00,13743.66,111.99,15033.78,1378.94,15028.74
2017-07-22  2:00,1475.90,1379.81,13701.33,0.00,28612.30,31.48,35.09,31.01,0.00,13725.66,111.15,14910.98,1378.93,14906.47
2017-07-22  1:00,1475.91,1380.10,13994.58,0.00,29410.79,32.22,35.50,31.73,0.00,14009.71,114.49,15416.21,1379.20,15409.29
2017-07-22  0:00,1475.94,1380.28,14374.90,0.00,30251.84,33.34,36.04,32.87,0.00,14378.77,117.72,15876.94,1379.34,15868.06
2017-07-21  23:00,1475.94,1380.25,14409.28,0.00,30091.24,33.42,36.09,33.02,0.00,14411.87,116.33,15681.96,1379.33,15673.86
2017-07-21  22:00,1475.93,1380.29,14413.17,0.00,30261.25,33.42,36.10,32.97,0.00,14415.56,117.43,15848.07,1379.36,15839.21
2017-07-21  21:00,1475.93,1380.25,14385.96,0.00,30126.65,33.39,36.07,32.90,0.00,14389.48,116.76,15740.69,1379.33,15732.35
2017-07-21  20:00,1475.93,1380.27,14373.93,0.00,30183.45,33.39,36.02,32.85,0.00,14377.91,117.22,15809.53,1379.33,15800.91
2017-07-21  19:00,1475.93,1380.26,14412.17,0.00,30167.18,33.40,36.11,33.01,0.00,14414.67,116.90,15755.01,1379.32,15746.66
2017-07-21  18:00,1475.93,1380.21,14358.01,0.00,29992.83,33.36,36.03,32.82,0.00,14362.58,116.07,15634.82,1379.28,15627.02
2017-07-21  17:00,1475.92,1380.27,14423.65,0.00,30180.44,33.43,36.09,33.07,0.00,14425.75,116.85,15756.79,1379.31,15748.36
2017-07-21  16:00,1475.91,1380.27,14418.97,0.00,30176.64,33.43,36.06,33.05,0.00,14421.27,116.81,15757.67,1379.32,15749.21
2017-07-21  15:00,1475.90,1380.29,14432.20,0.00,30206.08,33.45,36.10,33.07,0.00,14433.90,116.92,15773.88,1379.33,15765.36
2017-07-21  14:00,1475.90,1380.31,14422.04,0.00,30254.15,33.38,36.05,33.10,0.00,14424.18,117.30,15832.11,1379.35,15823.27
2017-07-21  13:00,1475.89,1380.32,14499.01,0.00,30278.85,33.46,36.17,33.42,0.00,14498.06,116.95,15779.83,1379.35,15771.16
2017-07-21  12:00,1475.89,1380.53,14467.93,735.64,31226.33,33.37,36.02,33.22,0.00,14467.92,118.30,16018.98,1379.60,16008.53
2017-07-21  11:00,1475.96,1380.47,14433.96,811.03,31351.43,33.35,36.00,33.15,0.00,14435.56,119.09,16106.44,1379.57,16095.98
2017-07-21  10:00,1476.23,1380.46,14494.43,0.00,30696.22,33.56,36.24,33.44,0.00,14493.97,120.27,16201.79,1379.44,16192.21
2017-07-21  9:00,1476.48,1380.56,14432.52,0.00,31105.66,33.53,36.19,33.23,0.00,14434.62,123.98,16673.14,1379.43,16662.65
2017-07-21  8:00,1476.49,1380.64,14499.43,0.00,31357.00,33.61,36.27,33.48,0.00,14498.94,125.17,16857.57,1379.54,16846.01
2017-07-21  7:00,1476.49,1380.65,14499.10,0.00,31445.58,33.59,36.27,33.45,0.00,14498.62,125.79,16946.48,1379.53,16934.66
2017-07-21  6:00,1476.48,1380.67,14530.55,0.00,31508.17,33.65,36.32,33.57,0.00,14528.79,125.98,16977.62,1379.56,16965.51
2017-07-21  5:00,1476.48,1380.68,14492.61,0.00,31601.67,33.60,36.26,33.39,0.00,14492.30,126.89,17109.06,1379.57,17096.37
2017-07-21  4:00,1476.49,1380.67,14447.00,0.00,31504.43,33.57,36.19,33.22,0.00,14448.41,126.56,17057.43,1379.56,17045.03
2017-07-21  3:00,1476.50,1380.67,14514.97,0.00,31573.84,33.65,36.29,33.51,0.00,14513.87,126.56,17058.87,1379.57,17046.46
2017-07-21  2:00,1476.50,1380.62,14470.47,0.00,31367.94,33.62,36.26,33.29,0.00,14471.03,125.50,16897.47,1379.49,16886.02
2017-07-21  1:00,1476.50,1380.60,14424.32,0.00,31314.14,33.57,36.19,33.12,0.00,14426.56,125.45,16889.82,1379.48,16878.39
2017-07-21  0:00,1476.50,1380.61,14437.88,0.00,31333.03,33.52,36.24,33.20,0.00,14439.53,125.49,16895.15,1379.50,16883.63
2017-07-20  23:00,1476.50,1380.64,14446.50,0.00,31461.46,33.59,36.22,33.16,0.00,14447.88,126.24,17014.96,1379.54,17002.86
2017-07-20  22:00,1476.50,1380.63,14435.83,0.00,31448.57,33.58,36.22,33.14,0.00,14437.66,126.31,17012.73,1379.54,17000.65
2017-07-20  21:00,1476.51,1380.60,14425.23,0.00,31311.17,33.61,36.22,33.08,0.00,14427.46,125.41,16885.94,1379.49,16874.54
2017-07-20  20:00,1476.51,1380.65,14498.85,0.00,31487.83,33.66,36.32,33.38,0.00,14498.34,126.13,16988.98,1379.53,16977.04
2017-07-20  19:00,1476.52,1380.66,14490.62,0.00,31488.08,33.65,36.28,33.37,0.00,14490.40,126.18,16999.81,1379.55,16987.81
2017-07-20  18:00,1476.49,1380.71,14452.38,0.00,31531.84,33.57,36.18,33.21,0.00,14453.52,126.69,17079.46,1379.57,17066.95
2017-07-20  17:00,1476.52,1380.79,14474.74,469.40,32066.57,33.63,36.21,33.20,0.00,14474.95,126.82,17122.42,1379.70,17109.31
2017-07-20  16:00,1476.52,1380.72,14517.22,0.00,31583.23,33.71,36.30,33.43,0.00,14515.92,126.58,17066.02,1379.60,17053.58
2017-07-20  15:00,1476.42,1380.71,14500.55,0.00,31564.70,33.65,36.23,33.36,0.00,14499.80,126.47,17064.15,1379.57,17051.38
2017-07-20  14:00,1476.39,1380.69,14469.31,0.00,31553.94,33.61,36.20,33.17,0.00,14469.68,126.58,17084.62,1379.57,17071.69
2017-07-20  13:00,1476.41,1380.69,14486.05,0.00,31518.78,33.62,36.23,33.28,0.00,14485.81,126.24,17032.73,1379.57,17020.07
2017-07-20  12:00,1476.44,1380.71,14558.07,0.00,31582.76,33.71,36.33,33.61,0.00,14555.08,126.17,17024.69,1379.59,17012.10
2017-07-20  11:00,1476.50,1380.67,14498.30,0.00,31483.69,33.63,36.32,33.36,0.00,14497.68,126.06,16985.38,1379.55,16973.36
2017-07-20  10:00,1476.37,1380.66,14500.38,0.00,31480.74,33.61,36.29,33.29,0.00,14499.48,125.89,16980.36,1379.54,16967.87
2017-07-20  9:00,1475.96,1380.69,14474.03,0.00,31581.58,33.43,36.02,33.10,0.00,14473.58,126.14,17107.55,1379.58,17092.60
2017-07-20  8:00,1475.54,1380.71,14423.54,0.00,31681.56,33.18,35.79,32.71,0.00,14424.49,126.63,17258.02,1379.60,17240.42
2017-07-20  7:00,1475.11,1380.73,14441.03,0.00,31720.80,33.07,35.61,32.69,0.00,14440.38,126.17,17279.78,1379.60,17260.12
2017-07-20  6:00,1474.98,1380.75,14504.22,0.00,31781.19,33.08,35.66,32.86,0.00,14499.89,125.97,17276.97,1379.62,17256.59
2017-07-20  5:00,1475.09,1380.73,14443.13,0.00,31686.90,33.07,35.68,32.57,0.00,14442.19,125.95,17243.77,1379.60,17224.28
2017-07-20  4:00,1475.48,1380.74,14471.82,0.00,31733.65,33.23,35.87,32.85,0.00,14470.28,126.56,17261.82,1379.60,17243.98
2017-07-20  3:00,1475.87,1380.73,14449.41,0.00,31666.97,33.36,36.00,32.84,0.00,14449.60,126.78,17218.31,1379.60,17202.46
2017-07-20  2:00,1476.26,1380.71,14477.77,0.00,31646.45,33.54,36.21,33.12,0.00,14477.49,126.99,17168.67,1379.59,17154.78
2017-07-20  1:00,1476.38,1380.69,14527.73,0.00,31598.30,33.67,36.37,33.32,0.00,14525.60,126.47,17070.57,1379.57,17057.63
2017-07-20  0:00,1476.35,1380.62,14366.66,0.00,31404.99,33.06,36.24,32.93,0.00,14370.46,126.34,17038.33,1379.49,17025.72
2017-07-19  23:00,1476.31,1380.64,14321.74,0.00,31448.85,32.82,36.22,32.81,0.00,14327.05,126.83,17127.10,1379.52,17113.87
2017-07-19  22:00,1476.29,1380.68,14407.52,0.00,31537.07,33.12,36.24,33.03,0.00,14409.69,126.77,17129.56,1379.55,17116.11
2017-07-19  21:00,1476.26,1380.67,14411.22,0.00,31566.93,33.12,36.21,33.09,0.00,14413.41,126.98,17155.71,1379.53,17142.12
2017-07-19  20:00,1476.24,1380.70,14434.95,0.00,31646.42,33.20,36.22,33.10,0.00,14436.17,127.28,17211.47,1379.56,17197.39
2017-07-19  19:00,1476.23,1380.74,14511.36,0.00,31739.67,33.40,36.27,33.33,0.00,14509.53,127.40,17228.31,1379.59,17213.95
2017-07-19  18:00,1476.21,1380.65,14370.70,0.00,31448.52,33.02,36.12,32.96,0.00,14374.37,126.39,17077.82,1379.48,17064.48
2017-07-19  17:00,1476.18,1380.61,14142.48,0.00,31282.19,32.49,35.71,32.22,0.00,14154.56,126.87,17139.71,1379.46,17126.12
2017-07-19  16:00,1476.15,1380.79,14450.68,0.00,31676.79,33.49,36.01,32.75,0.00,14448.61,127.18,17226.11,1379.63,17211.30
2017-07-19  15:00,1476.17,1381.13,15465.89,0.00,32531.41,35.41,37.42,35.97,0.00,15413.97,125.75,17065.52,1379.89,17050.36
2017-07-19  14:00,1476.25,1381.23,15704.21,0.00,32978.04,35.67,37.81,36.73,0.00,15638.22,127.17,17273.83,1380.01,17257.54
2017-07-19  13:00,1476.10,1381.21,15711.86,0.00,32877.98,35.58,37.77,36.72,0.00,15643.34,126.26,17166.12,1379.99,17149.76
2017-07-19  12:00,1475.79,1381.21,15691.80,0.00,32879.98,35.48,37.56,36.55,0.00,15619.80,125.96,17188.18,1379.99,17170.32
2017-07-19  11:00,1475.47,1381.21,15666.22,0.00,32904.54,35.25,37.40,36.38,0.00,15590.79,125.86,17238.30,1380.00,17218.69
2017-07-19  10:00,1475.15,1381.25,15631.65,0.00,33023.04,35.04,37.17,36.17,0.00,15553.05,126.43,17390.67,1380.03,17368.50
2017-07-19  9:00,1474.84,1381.25,15621.31,0.00,33003.55,34.84,37.07,36.01,0.00,15538.59,125.91,17382.24,1380.04,17358.56
2017-07-19  8:00,1474.52,1381.27,15593.89,0.00,33103.16,34.66,36.86,35.80,0.00,15507.81,126.32,17509.27,1380.06,17483.02
2017-07-19  7:00,1474.47,1381.30,15582.44,0.00,33237.76,34.61,36.82,35.75,0.00,15496.14,127.23,17655.32,1380.10,17627.64
2017-07-19  6:00,1474.57,1381.27,15596.65,0.00,33077.17,34.71,36.91,35.84,0.00,15511.30,126.16,17480.51,1380.08,17454.64
2017-07-19  5:00,1474.67,1381.26,15621.88,0.00,33067.43,34.83,36.97,35.88,0.00,15536.20,126.09,17445.56,1380.07,17420.46
2017-07-19  4:00,1474.75,1381.23,15618.91,0.00,32958.33,34.86,37.03,35.95,0.00,15535.29,125.55,17339.42,1380.02,17315.72
2017-07-19  3:00,1474.84,1381.24,15612.83,0.00,33021.91,34.87,37.07,35.94,0.00,15530.97,126.11,17409.08,1380.04,17385.28
2017-07-19  2:00,1474.94,1381.25,15619.81,0.00,33001.99,34.91,37.12,36.02,0.00,15538.70,126.10,17382.18,1380.03,17359.01
2017-07-19  1:00,1475.03,1381.23,15632.24,0.00,32945.45,35.01,37.15,36.10,0.00,15551.99,125.73,17313.21,1380.03,17290.94
2017-07-19  0:00,1475.12,1381.24,15636.12,0.00,32999.47,35.09,37.16,36.14,0.00,15556.95,126.20,17363.34,1380.02,17341.24
2017-07-18  23:00,1475.21,1381.27,15649.81,0.00,33087.38,35.11,37.24,36.18,0.00,15570.60,126.78,17437.57,1380.09,17415.13
2017-07-18  22:00,1475.30,1381.25,15674.16,0.00,33100.66,35.20,37.34,36.24,0.00,15594.78,126.87,17426.50,1380.03,17404.82
2017-07-18  21:00,1475.39,1381.24,15676.85,0.00,33053.26,35.28,37.35,36.31,0.00,15598.92,126.69,17376.40,1380.02,17355.56
2017-07-18  20:00,1475.48,1381.23,15687.11,0.00,32967.26,35.35,37.40,36.39,0.00,15610.08,126.19,17280.14,1380.00,17260.33
2017-07-18  19:00,1475.56,1381.23,15703.63,0.00,32960.35,35.46,37.45,36.42,0.00,15626.79,126.10,17256.72,1380.00,17237.41
2017-07-18  18:00,1475.64,1381.25,15697.46,0.00,33004.67,35.42,37.49,36.46,0.00,15621.99,126.53,17308.01,1380.02,17288.69
2017-07-18  17:00,1475.72,1381.23,15710.62,0.00,32961.30,35.48,37.57,36.55,0.00,15635.99,126.29,17250.67,1380.00,17232.19
2017-07-18  16:00,1475.81,1381.24,15698.06,0.00,32944.31,35.51,37.54,36.55,0.00,15625.44,126.36,17246.24,1380.00,17228.12
2017-07-18  15:00,1475.88,1381.26,15695.50,0.00,33026.16,35.49,37.58,36.58,0.00,15623.79,127.03,17330.66,1380.02,17312.37
2017-07-18  14:00,1475.94,1381.27,15720.20,0.00,33040.53,35.60,37.66,36.62,0.00,15647.75,126.99,17320.33,1380.03,17302.28
2017-07-18  13:00,1475.67,1381.29,15643.79,131.00,33206.84,35.32,37.53,36.19,0.00,15571.62,127.42,17432.05,1380.03,17412.10
2017-07-18  12:00,1475.38,1381.64,15509.32,1770.99,34790.91,34.97,37.21,35.26,0.00,15436.93,127.11,17510.59,1380.35,17487.24
2017-07-18  11:00,1475.17,1381.83,15474.22,2588.64,35545.14,34.71,36.97,35.07,0.00,15398.77,126.43,17482.29,1380.50,17457.35
2017-07-18  10:00,1474.99,1381.84,15483.08,2580.74,35579.62,34.68,36.87,35.01,0.00,15404.19,126.39,17515.80,1380.50,17489.66
2017-07-18  9:00,1474.80,1381.86,15469.14,2572.67,35742.67,34.59,36.73,34.90,0.00,15388.45,127.37,17700.86,1380.52,17672.34
2017-07-18  8:00,1474.63,1381.86,15449.12,2565.14,35713.24,34.48,36.64,34.77,0.00,15367.62,127.17,17698.99,1380.52,17669.55
2017-07-18  7:00,1474.45,1381.85,15414.86,2557.34,35674.64,34.29,36.52,34.68,0.00,15333.84,126.93,17702.43,1380.52,17672.01
2017-07-18  6:00,1474.27,1381.86,15428.84,2541.28,35685.31,34.30,36.36,34.65,0.00,15344.05,126.77,17715.19,1380.52,17683.68
2017-07-18  5:00,1474.08,1381.83,15400.11,2541.10,35590.17,34.18,36.32,34.50,0.00,15315.41,126.05,17648.96,1380.51,17617.01
2017-07-18  4:00,1474.16,1381.83,15394.36,2544.50,35590.54,34.22,36.34,34.49,0.00,15311.26,126.21,17651.68,1380.51,17620.17
2017-07-18  3:00,1474.60,1381.85,15427.78,2564.16,35647.69,34.44,36.60,34.70,0.00,15347.97,126.86,17655.75,1380.52,17626.62
2017-07-18  2:00,1475.21,1381.77,15447.56,2590.49,35378.19,34.74,36.97,35.00,0.00,15375.54,125.64,17340.14,1380.45,17316.62
2017-07-18  1:00,1475.80,1381.81,15517.98,2615.69,35403.90,35.11,37.29,35.41,0.00,15448.58,125.89,17269.19,1380.48,17248.77
2017-07-18  0:00,1476.08,1381.81,15521.68,2627.86,35508.97,35.25,37.43,35.48,0.00,15456.00,126.83,17359.44,1380.50,17339.68
2017-07-17  23:00,1476.27,1381.81,15526.93,2635.75,35498.19,35.28,37.57,35.56,0.00,15463.37,126.94,17335.52,1380.49,17316.79
2017-07-17  22:00,1476.45,1381.79,15563.12,2643.25,35382.02,35.53,37.63,35.73,0.00,15500.16,126.08,17175.64,1380.48,17158.57
2017-07-17  21:00,1476.61,1381.81,15600.76,2650.23,35453.42,35.64,37.80,35.83,0.00,15537.53,126.52,17202.42,1380.45,17186.13
2017-07-17  20:00,1476.78,1381.80,15582.48,2657.48,35470.06,35.68,37.86,35.87,0.00,15522.84,126.94,17230.10,1380.48,17214.32
2017-07-17  19:00,1476.83,1381.81,15591.21,2659.41,35478.08,35.73,37.83,35.95,0.00,15531.73,126.98,17227.46,1380.46,17211.94
2017-07-17  18:00,1476.66,1381.78,15557.79,2652.13,35400.09,35.57,37.79,35.76,0.00,15498.13,126.48,17190.18,1380.45,17174.13
2017-07-17  17:00,1476.44,1381.78,15538.15,2643.15,35367.03,35.46,37.67,35.62,0.00,15476.72,126.20,17185.73,1380.44,17168.78
2017-07-17  16:00,1476.36,1381.76,15518.14,2639.62,35280.46,35.35,37.60,35.59,0.00,15457.19,125.72,17122.70,1380.40,17105.91
2017-07-17  15:00,1476.20,1381.80,15558.66,2632.88,35455.58,35.42,37.54,35.61,0.00,15492.41,126.40,17264.04,1380.45,17245.56
2017-07-17  14:00,1476.02,1381.77,15455.83,2625.14,35286.45,35.25,37.16,35.33,0.00,15394.34,125.87,17205.48,1380.41,17186.69
2017-07-17  13:00,1475.81,1381.81,15517.26,2616.34,35532.59,35.14,37.35,35.33,0.00,15447.98,126.78,17398.98,1380.47,17377.85
2017-07-17  12:00,1475.70,1381.79,15466.55,2611.50,35340.52,34.84,37.28,35.27,0.00,15399.39,125.70,17262.47,1380.44,17241.74
2017-07-17  11:00,1475.56,1381.82,15364.77,2605.35,35365.91,33.97,37.20,35.33,0.00,15301.40,126.44,17395.79,1380.46,17373.48
2017-07-17  10:00,1475.37,1381.80,15329.94,2597.41,35342.52,33.73,37.10,35.25,0.00,15267.08,126.36,17415.17,1380.46,17391.86
2017-07-17  9:00,1475.19,1381.79,15288.17,2589.35,35347.36,33.60,36.96,35.05,0.00,15226.18,126.44,17469.83,1380.48,17445.14
2017-07-17  8:00,1475.01,1381.81,15274.14,2581.87,35381.31,33.43,36.89,34.98,0.00,15210.60,126.50,17522.36,1380.50,17496.30
2017-07-17  7:00,1474.82,1381.81,15285.74,2573.26,35383.78,33.43,36.76,34.93,0.00,15219.23,126.29,17524.78,1380.49,17497.75
2017-07-17  6:00,1474.62,1381.86,15274.72,2564.63,35600.59,33.29,36.66,34.79,0.00,15205.80,127.57,17761.24,1380.52,17731.24
2017-07-17  5:00,1474.38,1381.83,15250.21,2554.40,35496.59,33.18,36.52,34.66,0.00,15180.86,126.79,17691.98,1380.50,17661.36
2017-07-17  4:00,1474.40,1381.81,15244.36,2555.15,35392.96,33.21,36.54,34.64,0.00,15175.94,126.18,17593.45,1380.49,17563.80
2017-07-17  3:00,1474.58,1381.85,15274.11,2562.79,35527.99,33.30,36.66,34.78,0.00,15204.89,127.05,17691.09,1380.52,17661.45
2017-07-17  2:00,1474.75,1381.81,15261.40,2570.50,35386.38,33.33,36.75,34.82,0.00,15195.74,126.36,17554.47,1380.50,17526.86
2017-07-17  1:00,1474.92,1381.81,15288.82,2577.61,35385.54,33.53,36.82,34.93,0.00,15223.34,126.35,17519.11,1380.50,17492.60
2017-07-17  0:00,1475.07,1381.77,15261.79,2584.31,35266.42,33.49,36.96,34.90,0.00,15200.42,125.91,17420.32,1380.47,17395.45
2017-07-16  23:00,1475.21,1381.81,15286.80,2590.60,35314.48,33.57,37.03,34.99,0.00,15224.90,126.20,17437.08,1380.49,17412.69
2017-07-16  22:00,1475.36,1381.81,15319.38,2596.73,35389.91,33.74,37.13,35.11,0.00,15256.88,126.65,17473.80,1380.49,17449.86
2017-07-16  21:00,1475.48,1381.82,15318.35,2602.20,35411.39,33.76,37.18,35.20,0.00,15257.34,126.92,17490.84,1380.50,17467.38
2017-07-16  20:00,1475.60,1381.77,15310.38,2607.07,35147.11,33.82,37.25,35.20,0.00,15251.92,125.40,17229.66,1380.44,17208.69
2017-07-16  19:00,1475.69,1381.80,15345.37,2610.87,35229.14,33.96,37.30,35.32,0.00,15285.34,125.76,17272.89,1380.46,17251.99
2017-07-16  18:00,1475.77,1381.81,15360.05,2614.39,35268.51,33.94,37.37,35.42,0.00,15299.79,126.00,17294.07,1380.46,17273.37
2017-07-16  17:00,1475.85,1381.84,15397.22,2617.74,35457.96,34.06,37.39,35.53,0.00,15335.13,127.07,17443.00,1380.51,17421.56
2017-07-16  16:00,1475.84,1381.82,15375.41,2617.37,35333.34,34.02,37.36,35.54,0.00,15315.00,126.40,17339.92,1380.48,17319.21
2017-07-16  15:00,1475.80,1381.82,15387.74,2615.54,35372.00,34.06,37.33,35.53,0.00,15326.04,126.55,17368.73,1380.48,17347.62
2017-07-16  14:00,1475.75,1381.81,15354.47,2613.53,35309.54,33.97,37.31,35.39,0.00,15294.51,126.30,17341.53,1380.46,17320.47
2017-07-16  13:00,1475.71,1381.81,15366.30,2611.91,35331.62,33.98,37.30,35.41,0.00,15305.04,126.33,17353.41,1380.47,17332.05
2017-07-16  12:00,1475.67,1381.81,15368.45,2610.01,35322.00,33.94,37.29,35.44,0.00,15306.48,126.24,17343.55,1380.46,17322.11
2017-07-16  11:00,1475.62,1381.79,15358.44,2608.16,35293.43,33.93,37.24,35.41,0.00,15296.86,126.01,17326.83,1380.48,17305.16
2017-07-16  10:00,1475.56,1381.78,15343.34,2605.27,35261.78,33.81,37.22,35.38,0.00,15281.92,125.87,17313.17,1380.45,17291.42
2017-07-16  9:00,1475.50,1381.79,15318.27,2603.00,35246.49,33.78,37.16,35.22,0.00,15257.88,125.83,17325.22,1380.48,17302.99
2017-07-16  8:00,1475.46,1381.84,15331.80,2601.07,35446.63,33.77,37.16,35.24,0.00,15269.33,127.01,17513.76,1380.52,17489.90
2017-07-16  7:00,1475.41,1381.83,15330.67,2599.02,35406.19,33.73,37.13,35.21,0.00,15267.80,126.70,17476.50,1380.52,17452.66
2017-07-16  6:00,1475.37,1381.83,15309.07,2597.14,35424.26,33.72,37.09,35.14,0.00,15247.18,126.93,17518.05,1380.52,17493.73
2017-07-16  5:00,1475.34,1381.82,15293.50,2595.77,35401.59,33.68,37.05,35.08,0.00,15232.53,126.83,17512.32,1380.53,17487.83
2017-07-16  4:00,1475.29,1381.85,15315.62,2593.81,35464.03,33.66,37.04,35.13,0.00,15252.06,127.07,17554.60,1380.51,17529.68
2017-07-16  3:00,1475.39,1381.85,15315.67,2598.00,35454.71,33.72,37.08,35.14,0.00,15253.41,127.11,17541.04,1380.51,17516.73
2017-07-16  2:00,1475.57,1381.81,15322.13,2605.98,35301.27,33.82,37.18,35.27,0.00,15262.16,126.28,17373.16,1380.48,17350.97
2017-07-16  1:00,1475.74,1381.83,15349.07,2613.17,35376.51,33.98,37.29,35.37,0.00,15289.20,126.78,17414.27,1380.49,17392.58
2017-07-16  0:00,1475.91,1381.83,15351.77,2620.49,35422.28,34.02,37.38,35.39,0.00,15293.70,127.28,17450.02,1380.50,17428.91
2017-07-15  23:00,1476.08,1381.79,15363.87,2627.74,35285.91,34.09,37.50,35.54,0.00,15307.50,126.45,17294.58,1380.46,17275.37
2017-07-15  22:00,1476.25,1381.82,15377.36,2635.00,35336.56,34.23,37.58,35.60,0.00,15322.01,126.89,17324.20,1380.47,17305.56
2017-07-15  21:00,1476.42,1381.76,15371.41,2642.14,35192.92,34.31,37.67,35.67,0.00,15319.13,126.16,17179.37,1380.42,17162.43
2017-07-15  20:00,1476.58,1381.76,15395.26,2649.01,35155.04,34.46,37.75,35.81,0.00,15343.62,125.91,17110.77,1380.41,17094.93
2017-07-15  19:00,1476.71,1381.78,15432.07,2654.37,35166.89,34.58,37.85,35.93,0.00,15379.65,125.85,17080.46,1380.42,17065.27
2017-07-15  18:00,1476.64,1381.80,15399.48,2642.61,35295.98,34.47,37.76,35.82,0.00,15347.81,126.94,17253.90,1380.43,17237.52
2017-07-15  17:00,1476.56,1381.77,15401.76,2647.97,35255.17,34.46,37.74,35.77,0.00,15349.43,126.55,17205.44,1380.40,17189.11
2017-07-15  16:00,1476.50,1381.75,15398.25,2645.33,35242.58,34.41,37.73,35.78,0.00,15345.50,126.42,17199.01,1380.38,17182.47
2017-07-15  15:00,1476.42,1381.77,15402.80,2641.94,35300.29,34.41,37.67,35.79,0.00,15348.66,126.74,17255.55,1380.39,17238.35
2017-07-15  14:00,1476.33,1381.78,15395.35,2638.34,35282.14,34.38,37.61,35.69,0.00,15340.48,126.55,17248.46,1380.40,17230.87
2017-07-15  13:00,1476.24,1381.81,15413.30,2634.54,35360.58,34.33,37.60,35.72,0.00,15355.75,126.80,17312.74,1380.42,17294.27
2017-07-15  12:00,1476.16,1381.85,15387.87,2630.90,35409.15,34.22,37.51,35.63,0.00,15330.37,127.14,17390.38,1380.50,17370.80
2017-07-15  11:00,1476.07,1381.88,15411.69,2568.22,35372.00,34.24,37.45,35.69,0.00,15351.25,127.01,17392.09,1380.54,17371.84
2017-07-15  10:00,1476.00,1382.20,15355.38,3509.48,36275.77,33.92,37.22,35.35,0.00,15293.62,126.65,17410.90,1380.83,17388.84
2017-07-15  9:00,1475.90,1382.49,15328.49,4820.65,37512.69,33.70,37.04,35.15,0.00,15263.66,125.69,17363.55,1381.19,17339.57
2017-07-15  8:00,1475.79,1382.72,15314.81,6073.42,38970.95,33.53,36.86,34.99,0.00,15246.70,126.59,17582.72,1381.53,17554.94
2017-07-15  7:00,1475.80,1382.81,15280.62,7198.98,39991.37,33.47,36.81,34.80,0.00,15214.18,125.87,17511.77,1381.70,17483.70
2017-07-15  6:00,1475.80,1382.84,15309.80,7205.34,40101.13,33.51,36.80,34.92,0.00,15240.88,126.29,17585.41,1381.75,17556.53
2017-07-15  5:00,1475.85,1382.82,15296.50,7213.59,40092.02,33.51,36.84,34.87,0.00,15229.29,126.41,17581.93,1381.70,17553.55
2017-07-15  4:00,1475.88,1382.81,15308.06,7216.97,40051.30,33.56,36.87,34.91,0.00,15240.62,126.02,17526.27,1381.72,17498.37
2017-07-15  3:00,1475.91,1382.82,15299.11,7218.43,40078.82,33.53,36.86,34.89,0.00,15232.42,126.33,17561.28,1381.72,17533.25
2017-07-15  2:00,1475.94,1382.84,15315.33,7220.32,40145.87,33.59,36.83,35.02,0.00,15247.75,126.67,17610.21,1381.77,17581.79
2017-07-15  1:00,1475.97,1382.83,15303.15,7227.26,40112.32,33.56,36.85,34.97,0.00,15237.02,126.50,17581.91,1381.73,17554.04
2017-07-15  0:00,1476.01,1382.80,15313.60,7228.01,40033.97,33.66,36.92,34.98,0.00,15247.41,125.95,17492.36,1381.74,17465.30
2017-07-14  23:00,1476.04,1382.81,15303.68,7232.67,40050.23,33.60,36.92,34.97,0.00,15238.48,126.17,17513.89,1381.70,17487.00
2017-07-14  22:00,1476.06,1382.80,15308.20,7229.75,40026.82,33.69,36.89,35.00,0.00,15243.35,126.05,17488.87,1381.73,17462.19
